HR,RD,PS,YEAR,FIPSNO
2.1517716253,-1.14240776,1.229851021,3,3008
1.398464486,-1.079221145,0.8319046611,3,3009
5.1983457709,-1.066727506,1.6412356428,3,3010
3.4139014065,-0.459962556,0.589371599,3,3011
1.329491104,-1.637073841,1.0666812677,3,3012
3.8714672861,-0.379409196,1.8090035317,3,3013
2.4523327816,-1.023216484,0.7943633697,3,3014
2.641399791,-1.475422688,0.9716805155,3,3015
0.0,-1.099346355,0.5055022767,3,3016
1.5533497988,-0.299228881,0.1207220599,3,3017
2.7021184609,-0.554437115,0.4046524924,3,3018
4.331219157,-1.124314178,1.4612194417,3,3019
0.7655355878,-0.477919454,1.0254020447,3,3020
3.3596393091,-0.580752392,0.7661891876,3,3021
1.3612387272,-0.582676553,1.1408039216,3,3022
3.7694598364,-0.920593875,-0.010226969,3,3023
3.5007059757,-0.406801724,0.681794719,3,3024
1.9326659194,-0.541402549,0.392997364,3,3025
2.0187338501,-1.090671927,0.5601659785,3,3026
6.2445858112,-0.961184463,1.7680261384,3,3027
1.5776745528,-1.669087218,1.3307832587,3,3028
1.1642798929,-1.39412927,0.3910796996,3,3029
4.9200827179,-1.202051565,2.2182023495,3,3030
25.478804045,0.6781360215,3.3306396285,3,3031
4.1548944657,-0.828511245,1.7015352402,3,3032
6.3808486529,-0.766492941,1.2987941487,3,3033
3.2960099445,-0.654527161,1.6186441245,3,3034
7.2997685267,-0.475422827,1.2463615818,3,3035
6.9845641133,-0.260171723,0.7511404011,3,3036
2.1842781897,-0.827876656,1.5452598071,3,3037
3.3459139699,-0.906255756,0.5917612691,3,3038
1.7066710357,-0.473608023,1.1578305634,3,3039
3.6933781304,-0.718869388,1.7008928592,3,3040
8.3685591287,0.0413765721,1.4542939797,3,3041
4.3161120463,-1.364321541,0.4140314843,3,3042
3.5500647887,-0.820334732,-0.065344467,3,3043
20.95683862,0.3197793754,3.7726673838,3,3044
5.7470232216,-1.32836413,1.8379684548,3,3045
2.2334190966,-1.309220929,0.8195595535,3,3046
3.9606215205,-1.235845402,1.2909215303,3,3047
2.9646758868,-1.053146953,0.898620445,3,3048
5.5461798705,-0.598627868,0.4198750372,3,3049
0.0,-0.766357596,0.443053571,3,3050
5.349214557,-0.790428559,0.6886359797,3,3051
6.7341427773,-0.572712712,0.6021124791,3,3052
1.5893450309,-0.494631129,0.4987753902,3,3053
2.4406316355,-0.328180915,0.1933412578,3,3054
2.1075259753,-1.047449002,0.3808756731,3,3055
4.4003238638,-0.554282292,0.2398688415,3,3056
1.9749185346,-0.73079715,0.3947967266,3,3057
0.0,-0.381890174,-0.400242157,3,3058
2.7826896466,-2.007776905,2.6095002079,3,3059
5.7573285995,-0.959645672,1.027803653,3,3060
1.0105603557,-1.333243049,0.7059052694,3,3061
5.5053952874,-1.277137652,0.2526295276,3,3062
2.6255874752,-0.648682342,0.792631308,3,3063
4.2293034337,-1.668656525,1.9125892459,3,3064
7.0574661855,-0.929652346,1.1100638589,3,3065
9.2432789635,-0.633773312,1.7789361161,3,3066
5.3399354353,-0.837110769,1.3637065039,3,3067
1.3046314416,-0.479206942,0.209898751,3,3068
0.0,-0.926712966,0.2542799861,3,3069
24.841011633,1.6113220931,4.3693877181,3,3070
10.590286264,-0.47927115,0.325969639,3,3071
11.850014456,0.5729524838,2.4708989615,3,3072
21.173431578,1.4460799394,-0.06699152,3,3073
3.191133193,-1.713583912,2.5045985385,3,3074
7.6807865125,1.4985846654,0.0694306405,3,3075
15.034136333,0.9225658345,0.2380924432,3,3076
3.9677816133,-0.148294103,0.0463873435,3,3077
4.1278391794,-0.993662452,1.2959411521,3,3078
2.4420740046,-0.514135846,0.3361112568,3,3079
13.25176138,-0.025380252,0.0513711101,3,3080
11.453816575,-0.204127049,-0.044260025,3,3081
5.2803488048,-1.349622607,0.9607683327,3,3082
3.0000300003,-1.621829591,1.5992341219,3,3083
1.1947431302,-0.791686391,-0.098574479,3,3084
0.0,-0.802773737,-1.495507045,4,0
15.885623511,-0.135483036,-1.361083901,4,1
6.4624531472,-0.276543919,-0.28312324,4,2
6.9965017491,0.3707621491,-0.472499672,4,3
7.4780332772,0.1079922925,-0.97197781,4,4
4.0006401024,-0.551557667,-0.987696168,4,5
5.7204965391,-0.234299858,-0.804054731,4,6
2.8144595675,-0.304784065,-0.059807892,4,7
5.5000962517,1.4785661446,-1.000407684,4,8
6.6058924561,-0.649472965,-1.470261011,4,9
0.0,-0.298063273,-1.92917594,4,10
1.888146218,-0.289151809,-0.726310456,4,11
0.0,-0.392504517,-1.473354995,4,12
0.0,-0.737594964,-1.724841887,4,13
0.0,-0.210165866,-1.658054865,4,14
0.0,-0.643031038,-1.547649019,4,15
0.0,-0.461369041,-1.10303873,4,16
5.2197515398,2.7939815168,-0.579284683,4,17
0.0,0.326334317,-1.502015283,4,18
0.0,-0.530148326,-1.261584307,4,19
0.0,-0.869320545,-0.875060827,4,20
0.0,-0.784509116,-1.198832769,4,21
2.2183770354,-1.007140993,-0.661282671,4,22
14.863258026,1.0837600042,-1.523172933,4,23
0.0,-0.173716871,-1.771374882,4,24
4.0457984383,-0.317137951,-1.430037551,4,25
0.0,-0.518393215,-1.937253212,4,26
2.0869202275,-0.7809076,0.7602077539,4,27
3.7562917887,-0.160333868,-0.274778951,4,28
1.1509930192,-0.372621528,0.2225786101,4,29
2.0451152422,-0.343572851,-0.80427441,4,30
2.9329813756,-0.646652571,0.4924750339,4,31
1.5776105511,-0.452910399,-0.492858283,4,32
0.0,0.005808465,-1.283666319,4,33
2.3543696259,-0.487067838,0.7224407642,4,34
15.152892687,1.029637112,-0.991515698,4,35
0.0,0.2243502698,-1.2239645,4,36
0.0,-0.577746913,-0.900682511,4,37
0.0,-0.351999985,-0.671912883,4,38
4.816955684,-0.517149408,-0.635545602,4,39
8.7249883667,0.4084930461,-0.212860159,4,40
0.0,-0.701644257,-1.267536236,4,41
4.4657097289,-0.248547241,0.0309941932,4,42
5.1816156278,-0.2899911,-1.248141933,4,43
3.5420799093,-0.442330211,0.2504931445,4,44
9.2618319904,1.4753382649,-1.11909886,4,45
0.0,-0.156864286,-1.650710081,4,46
2.5770871184,-1.254028886,1.6705639625,4,47
3.3225350943,-0.912085993,0.9762269432,4,48
3.8451186219,-0.142268061,-1.209306696,4,49
0.0,-0.901083472,-0.992809421,4,50
0.0,-0.471469356,-1.351131467,4,51
0.9431782277,-0.629016761,0.4699092733,4,52
3.0771124377,-0.482408177,-0.175393083,4,53
0.0,-0.223974732,-0.428480299,4,54
5.0880875151,-0.679306553,-0.30079525,4,55
5.2222048149,-0.242359215,-1.421395091,4,56
1.654588173,-0.392851316,-0.482899789,4,57
3.110613413,-0.286518746,-0.970522692,4,58
0.0,-0.058896198,-1.373584687,4,59
0.0,-0.273052232,-2.131889826,4,60
0.0,-0.158136141,-0.861776665,4,61
4.3354254067,-0.306765457,1.5473946163,4,62
1.5842086086,0.4500082137,-0.391117635,4,63
0.0,0.2663932082,-0.911647637,4,64
4.2983021706,-0.547351491,0.507176268,4,65
0.0,0.0479741262,-2.565980449,4,66
0.0,-0.652795085,-1.070269537,4,67
6.6961296371,0.1693469065,0.0919344437,4,68
0.0,-0.662213903,-1.136571712,4,69
2.8073130505,-0.58248765,-0.090152402,4,70
5.9733693141,-0.862065122,1.5749267309,4,71
2.4472016249,-0.273978752,-0.111764514,4,72
0.0,-0.218327853,-1.851768261,4,73
0.0,0.0690279082,-1.234413139,4,74
0.0,-0.324336038,-0.991665453,4,75
0.0,-0.892403396,-1.491420105,4,76
0.0,0.3978407875,-1.648316963,4,77
0.0,-0.402197404,-1.12148895,4,78
0.0,-0.593207335,-1.096163102,4,79
4.9978361139,-1.108515322,2.487945473,4,80
4.7195513852,-0.24846676,0.3343989635,4,81
0.0,-0.615601006,-1.449059862,4,82
0.0,-1.096961992,-1.668715189,4,83
7.6173065204,-0.738180709,-0.829294768,4,84
1.7387826782,-0.60450311,0.1705689739,4,85
2.5417159124,-0.075645352,0.3554042246,4,86
0.0,0.9572868121,-3.017179728,4,87
20.140986908,-0.206359125,-1.343091609,4,88
3.7418147802,-0.294094712,-0.361497129,4,89
0.0,-0.230347137,-1.28296922,4,90
0.0,-1.343150345,-0.81136912,4,91
7.2717828853,-0.060978276,0.310015407,4,92
0.0,-0.596721349,-0.89973062,4,93
6.6085117632,0.5650850038,-1.074916355,4,94
0.0,-0.259603131,-1.620697698,4,95
6.1187340339,0.205557297,-0.462952049,4,96
1.1502714641,-0.295881438,0.122933262,4,97
0.0,-0.484608394,-2.019174613,4,98
2.2312961599,-0.311601295,-0.476565315,4,99
8.3994792323,-0.409674891,-0.864111665,4,100
0.0,-0.091045241,-2.236437903,4,101
0.0,-0.566307746,-1.874745528,4,102
0.0,0.2423987254,-2.369864146,4,103
2.9974671403,-0.662557592,-0.479478494,4,104
0.0,0.3993120374,-1.649977405,4,105
0.5543452351,-0.832795174,0.3158306426,4,106
8.7569209529,-0.489317109,1.9027390315,4,107
0.0,-0.356794766,-1.685096277,4,108
7.3513195619,-0.039383086,-0.777949535,4,109
0.0,-0.51164393,-0.081033322,4,110
0.0,-0.354469743,-0.752944982,4,111
0.3240209706,-0.786928829,0.6669724276,4,112
0.0,-0.222070641,-2.346269534,4,113
1.195557309,-0.009530899,-0.15198556,4,114
0.6610870916,-0.74976907,0.3355175486,4,115
2.0673373109,-0.850756664,1.2661579816,4,116
1.0887197744,-0.493447168,-0.023422643,4,117
0.0,-0.464873128,-2.256940746,4,118
7.2378188392,0.2428086992,0.8073614619,4,119
0.0,0.047400725,-0.823314272,4,120
1.4599392665,-0.470262891,-0.298659092,4,121
4.2194092827,-0.651094439,-0.389283519,4,122
4.7591852275,-0.285367867,-0.672350632,4,123
0.0,-0.628624247,-1.185741455,4,124
0.0,-0.042175504,-1.10027915,4,125
6.3461843567,-0.41130018,-1.265744443,4,126
13.082155939,-0.033087109,-1.916550899,4,127
0.0,0.2737289491,-0.391324571,4,128
0.7533126926,-0.274765809,0.2592988688,4,129
3.5306994316,0.0993757741,-0.330063954,4,130
3.9309500545,-0.268859884,0.1823390468,4,131
0.0,-0.054805879,-1.612513245,4,132
3.4177518029,-0.607366019,0.0166835199,4,133
0.0,-0.016685136,-2.512786848,4,134
0.7982502355,-0.210360068,0.1312662969,4,135
8.1182010067,0.3826048157,-1.607248055,4,136
0.0,-0.35871946,-1.942810728,4,137
10.6743522,0.4375141776,0.072288081,4,138
2.6652452026,-0.757909814,0.7415740771,4,139
0.0,0.237283953,-1.671586296,4,140
1.3145613966,-0.483052624,0.1348302726,4,141
0.0,-1.108902364,-1.71950358,4,142
0.0,-1.040086114,-1.757996823,4,143
0.0,-0.463941237,-1.244243107,4,144
6.6640010662,-0.340603376,-0.421296444,4,145
2.0441119356,-0.10105226,-0.454784549,4,146
0.0,-0.214952442,-1.661242122,4,147
0.0,0.4774973161,-1.425428823,4,148
0.0,-0.245700617,-1.261414331,4,149
0.0,-0.05893304,-2.528077151,4,150
0.0,0.0459484299,-1.569865949,4,151
0.0,-0.786432,-1.103363022,4,152
3.6734993755,-0.780278026,-0.482279706,4,153
0.0,-0.686725681,-0.892005412,4,154
2.9626118386,-0.52427517,0.1210289592,4,155
8.2836315441,0.2091255058,-1.376132359,4,156
1.3763014651,-0.419631711,0.2448711703,4,157
0.0,-0.308942587,-1.034633128,4,158
0.6697878782,-0.1857816,-0.097895201,4,159
5.3610679247,-0.385327562,-0.788538123,4,160
0.0,-1.260934877,-1.107049439,4,161
6.7595964227,-0.447079408,0.6069769349,4,162
0.0,0.3529269716,-2.483987088,4,163
0.0,-0.239271543,-1.279872616,4,164
9.4670074789,0.3724493516,-0.242246317,4,165
17.72578215,2.7904436194,-1.497419037,4,166
4.7027840482,-0.345736469,-0.365498965,4,167
2.0463707615,-0.453910536,0.7054357759,4,168
8.0427876302,-0.741445532,-1.076790368,4,169
3.2473199463,-0.478752904,0.6497401606,4,170
0.0,-1.04480877,-1.127906031,4,171
1.4267574084,-0.152422638,-0.170027688,4,172
1.1259739675,-0.27202082,-0.060915053,4,173
0.0,-0.429640365,-1.413720583,4,174
0.0,-0.373158463,-1.168489636,4,175
0.0,-0.932049036,-1.286520113,4,176
0.0,-0.554347206,-1.548143502,4,177
0.0,-0.644346941,-1.583559256,4,178
3.2431731206,-0.349640153,-0.66648435,4,179
5.3561863953,-0.367981991,-0.168554317,4,180
3.0029128254,-0.452287647,0.1199016917,4,181
0.0,-0.992087948,-1.789953977,4,182
2.662619485,-0.960087596,0.278129633,4,183
1.9641927659,-0.123486564,0.1785235642,4,184
2.4203698325,-0.233044087,-0.491699311,4,185
2.3505629598,0.4012776329,-0.612055467,4,186
7.6429226536,-0.263346605,-0.532235165,4,187
0.0,-0.438885036,-0.403977175,4,188
0.0,0.9160702782,-2.497607185,4,189
10.199918401,-0.731480382,-1.268914514,4,190
0.0,-0.324887444,-0.91955358,4,191
2.3249866313,-0.55028459,0.1002637589,4,192
4.0607203718,-0.821463503,1.5860947133,4,193
2.0060985396,-0.060804254,-0.628935628,4,194
11.760900885,1.5070430244,-1.211232036,4,195
14.937635372,-0.518042177,-1.170794189,4,196
2.8129869984,-0.133676235,0.088346417,4,197
9.6464573385,-0.25609302,-1.409696289,4,198
2.1367521368,-0.769091938,-0.544280717,4,199
0.0,0.2523995122,-1.824968863,4,200
19.972039145,-0.004975411,-2.352555517,4,201
0.0,0.3404421145,-1.616768167,4,202
0.0,0.0165893931,-1.775575994,4,203
7.9459674215,2.1100200455,-1.682311543,4,204
0.9368559116,-0.582628533,-0.066997974,4,205
3.9569484014,0.0786745796,-1.452619166,4,206
0.0,-0.251811301,-1.23499107,4,207
10.086746016,0.3478730629,-0.820537189,4,208
0.0,-0.388661144,-1.20089758,4,209
1.4125490861,-0.42997252,-0.410152273,4,210
5.5657594479,-0.322490357,-1.552075237,4,211
2.2086025068,-0.872546906,0.2774450159,4,212
0.0,-0.709230688,-2.077353866,4,213
0.0,-0.276215421,-2.262560642,4,214
1.6836292312,-0.828202327,0.8550786612,4,215
9.2721372276,-0.219895159,-0.276272416,4,216
3.2097164536,-1.235323825,1.7290200006,4,217
0.0,-0.48469487,-0.604945937,4,218
0.0,-0.730053231,-0.555836412,4,219
2.5719172357,-1.137039957,0.1474549183,4,220
2.1842884134,-1.197948009,0.2779031884,4,221
17.37921446,-0.61066306,-1.877944763,4,222
1.9171962921,-0.511898913,0.117098154,4,223
7.8211480418,-0.250997016,2.3320123233,4,224
0.0,-0.495823429,-0.207727919,4,225
4.6119079463,-0.348325807,-0.519530203,4,226
0.0,0.0232231974,-1.530261832,4,227
4.7203655451,0.1927051606,-0.202270229,4,228
3.4473248759,-0.566401938,-0.207263779,4,229
1.63599182,-0.484921199,0.2478024784,4,230
0.0,-0.144672264,-0.466748621,4,231
8.2508250825,0.059451895,-1.162701331,4,232
0.0,-0.192202277,-1.020519006,4,233
0.0,-0.080313585,-1.409281938,4,234
0.0,-0.176711975,-1.044646573,4,235
0.0,-0.493799684,-0.884759034,4,236
1.5893829221,-1.448482076,0.4864330933,4,237
15.015015015,2.9462799744,-2.053963031,4,238
12.070734504,2.8110220426,-1.466788295,4,239
2.0321558783,-1.194085201,1.3473701464,4,240
1.9405229709,-1.291529226,0.6993013561,4,241
1.5255297402,-0.621649751,0.6407938916,4,242
1.3681331686,-1.618733007,1.7282105603,4,243
1.719941866,-0.71814845,0.2385369547,4,244
3.1082929255,-0.691195092,-0.639630046,4,245
0.0,-0.685233497,-0.329490979,4,246
3.1684473341,-0.394844671,0.1448858716,4,247
0.0,-0.933556309,-0.785580225,4,248
1.5990277911,-0.791688232,-0.109813091,4,249
0.0,-0.767658115,-0.097986178,4,250
2.7416790042,-1.744849559,1.3943995524,4,251
1.909854851,-0.702255395,0.3727899911,4,252
3.9390239099,-0.432510323,1.3537664194,4,253
0.0,-0.699195494,-0.777390192,4,254
10.243802499,-0.555208914,-1.669662189,4,255
0.0,-0.247009088,-1.537974353,4,256
0.0,0.2044874877,-1.689467092,4,257
5.8115263877,-0.913771295,2.6524694488,4,258
4.1765860586,-0.192297103,-1.072356469,4,259
1.3266734327,-1.484488636,0.4517520211,4,260
0.9282723923,-0.688296317,0.163250801,4,261
0.0,0.0070968952,-1.207180166,4,262
0.0,-0.414464579,-1.546262422,4,263
0.0,-0.533008112,-1.344410657,4,264
0.0,-0.531260967,-0.089406402,4,265
0.0,-0.598013293,-0.414527219,4,266
4.1172171729,-0.586998824,2.5324873879,4,267
0.0,-0.39624875,-0.844260089,4,268
4.0370602128,-0.623789173,0.4334145429,4,269
0.0,0.3165491475,-2.335703797,4,270
0.0,-0.57881189,-0.63403544,4,271
3.4285616327,-0.354693703,0.1743657321,4,272
1.0532857248,-0.466858348,-0.03916584,4,273
5.2042674993,-0.751325063,-0.964998223,4,274
12.536041118,-0.57949723,-0.426536917,4,275
3.3350008338,-0.739096442,0.3316853593,4,276
4.1574855527,-0.23466643,-0.053003432,4,277
0.3877366648,-0.434413765,0.7110826444,4,278
7.1907268387,-0.665940001,-0.815840562,4,279
0.0,-0.568030058,-1.565767777,4,280
3.1670625495,-0.324272512,-1.114197595,4,281
4.5397798207,-1.356580283,-0.531472649,4,282
2.8294145941,-0.614774506,-0.479907827,4,283
2.864919066,0.0124168088,0.1366709807,4,284
16.978649348,-0.772790847,-1.437032592,4,285
2.0813820377,-1.300524754,0.2592936015,4,286
2.7827054854,-1.575142114,0.6440772116,4,287
7.3713696005,-0.0883689,-1.18810577,4,288
1.332233635,-1.667968343,1.7189173773,4,289
0.0,-0.646623563,-0.585721246,4,290
0.0,-0.635899985,-2.074322754,4,291
0.0,-0.386408029,-1.978501293,4,292
0.0,-0.11306176,-1.495472737,4,293
0.0,-0.751991818,-0.379166783,4,294
0.0,-1.079179542,0.2243150385,4,295
0.0,-0.508384182,-1.913591596,4,296
0.7826287718,-0.572453559,0.8612469654,4,297
0.0,0.1450222929,-1.013806659,4,298
4.8747197036,-0.087779282,-0.749259446,4,299
0.5762426673,-1.716645403,0.7762871331,4,300
0.0,-0.613087565,-1.05766191,4,301
5.0671395997,-0.665462971,-0.058862543,4,302
3.2885001151,-0.47713809,0.4992660442,4,303
13.588802826,0.0400160433,-1.88557294,4,304
1.1970600206,-0.463252567,0.0714081907,4,305
1.0095503463,-0.065189181,0.1541192162,4,306
0.0,-0.438556807,-1.911465484,4,307
0.0,-0.466675867,-0.920911772,4,308
2.3202932851,-0.867933056,-0.359945938,4,309
3.7947495845,-1.235358539,1.2206914817,4,310
4.3139149641,-0.698465024,0.978320642,4,311
0.8192020972,-1.129577262,0.2880648152,4,312
2.8244199348,-0.677283804,0.7128728286,4,313
0.0,-0.684317441,-0.360457152,4,314
0.0,-0.993515801,0.6890887699,4,315
0.0,-0.590759597,-0.554862229,4,316
8.9509488006,-1.162217621,-1.150933008,4,317
0.0,-0.770010236,-0.435973297,4,318
1.3446824532,-0.726817378,-0.039750813,4,319
0.0,-0.384692191,-0.845253487,4,320
3.2276285,-0.639455182,-0.203955228,4,321
0.0,-0.574893051,-0.447483128,4,322
2.638905382,-0.768003524,-0.035292406,4,323
4.0189695362,-0.380675543,-0.424947667,4,324
0.0,-1.314453601,-2.768949119,4,325
2.3622233246,-0.608046119,-0.892292079,4,326
5.4244643341,-0.480604069,-1.58209629,4,327
2.2496681739,-0.820654308,-0.412046523,4,328
0.8972150445,-0.442157002,-0.052096103,4,329
4.3031111494,-1.043692998,0.0641570473,4,330
2.0332228616,-1.093038356,0.556021471,4,331
5.6258790436,-0.728591447,-1.093694173,4,332
0.0,-0.512208426,-0.062191979,4,333
3.2782988907,-0.287500665,0.3573941086,4,334
5.628729033,-0.170458235,-0.480633559,4,335
0.0,-1.121068506,0.0697606005,4,336
2.4274201379,-0.878242683,0.5288077265,4,337
3.4834709304,-0.475273156,1.1070915842,4,338
1.1872536449,-1.308372959,0.1939027061,4,339
0.0,-1.076080737,-0.100492885,4,340
1.2801802494,0.1440818924,-0.84768306,4,341
2.8400215842,-0.6491569,0.1512454902,4,342
1.7794623355,-0.908336859,0.4545630603,4,343
3.1128543095,-0.617849839,0.2733533667,4,344
1.8360414945,-0.596665095,0.4422670594,4,345
0.0,-0.859762531,-1.723310668,4,346
1.098044383,-0.926620086,0.2462888222,4,347
0.0,-0.84053576,0.1355510194,4,348
1.8827073331,-0.724374796,0.124065121,4,349
2.2386230819,-0.362460135,1.0718844485,4,350
1.233562776,-0.663273666,0.4895046409,4,351
6.1585835258,-0.440578295,-0.15774798,4,352
0.0,-0.821707568,-1.903833444,4,353
9.1625435221,0.3477725912,-1.650447819,4,354
0.0,-0.79269746,0.0093170946,4,355
0.0,-1.006140332,-0.093184989,4,356
0.0,2.7037945157,-1.759276003,4,357
0.0,-0.147409384,-1.572644344,4,358
5.1226883869,-0.912563172,-0.874759563,4,359
0.0,-0.526498803,-0.50515017,4,360
2.1189583201,-1.23190443,-0.202673745,4,361
0.0,-0.411999502,-1.486294194,4,362
6.9013112491,-0.599068913,-0.69550978,4,363
0.0,-0.6901999,-0.47340282,4,364
2.1695032922,-1.333688212,0.2736562223,4,365
0.6261544723,-1.431955136,1.0098983579,4,366
0.0,-0.141616367,-1.38616628,4,367
3.1595576619,-0.738892781,-0.56207525,4,368
1.3938836386,-0.946939841,0.4627152646,4,369
0.0,-1.038950265,-1.363727183,4,370
0.0,-0.683753674,-2.190323124,4,371
2.6048628677,-0.911574116,1.5092883738,4,372
0.0,-0.762250797,-1.165234058,4,373
6.3694847087,-0.70352272,0.1593820557,4,374
6.084945844,-0.012811885,-0.147816663,4,375
0.0,-0.693773109,-1.405033104,4,376
0.0,-0.813551416,-0.40745956,4,377
1.0132174213,-0.488206306,0.4256047677,4,378
0.0,-0.81616393,1.0685060945,4,379
1.5719562996,-0.606046007,-0.6174014,4,380
34.657239897,-0.825673035,-1.519207866,4,381
0.0,-0.535822063,-0.460068087,4,382
0.0,-0.559506397,-1.769811041,4,383
0.9939863824,-1.125016831,0.503321769,4,384
4.9511813519,0.1236702426,-0.64407834,4,385
11.858176212,1.1125760989,-1.873028805,4,386
4.9193231011,-0.93322177,-0.882421529,4,387
9.6927401376,-0.513648444,-1.275582279,4,388
3.0832793759,-0.788880227,0.407789425,4,389
3.5217839949,-0.272214413,0.2725939206,4,390
0.0,-0.136500393,-1.485490849,4,391
0.0,-0.287465345,-1.140241733,4,392
1.4080144181,-0.151422404,0.0610491295,4,393
4.0706366476,-0.282395888,0.9254003271,4,394
0.0,1.9927767772,-1.950258028,4,395
0.0,-0.798804682,-2.643002594,4,396
5.3946161731,-0.438357647,-1.262882041,4,397
5.3640586613,-0.780413519,0.5186219252,4,398
0.0,-0.675148144,-0.306341008,4,399
2.6923190829,-0.9745881,1.0468375742,4,400
0.0,-0.703263946,-0.563738117,4,401
2.0165355919,-0.897258969,0.164866659,4,402
0.0,-0.680910022,-0.187281477,4,403
0.0,-0.708667231,-0.561493229,4,404
0.0,-0.769410327,-0.09268376,4,405
1.8020940333,-0.962416682,-0.165963955,4,406
3.5664928001,-0.716629203,0.2492716372,4,407
1.6043381303,-0.554737436,-0.223456386,4,408
3.8088708602,-0.536264172,-0.124973818,4,409
0.0,-0.803912741,-1.361275858,4,410
0.0,-0.720456834,-1.001179135,4,411
1.8227442022,-1.202512775,1.1813001881,4,412
1.1236586325,-0.804919472,0.5212901155,4,413
1.7818815049,-0.87886758,1.3176890849,4,414
2.8148873764,-0.759731279,0.5070002724,4,415
4.8141729251,0.1111319372,-1.194421824,4,416
2.0318595579,-1.153836956,0.6254373631,4,417
0.0,-0.353201831,-0.051091684,4,418
23.564263112,4.3259783517,-1.027365621,4,419
3.9720368605,0.3952945731,-1.559767352,4,420
2.3081788008,-0.732253078,0.4008662318,4,421
5.3215549584,-0.336749714,-0.093169393,4,422
6.932168729,-0.229118152,-0.127183925,4,423
0.0,-0.624126656,-1.687011267,4,424
8.2955884061,-0.107474164,0.323966069,4,425
3.3331944502,-1.359374329,0.9788297256,4,426
1.7274737424,-0.944528641,0.3614864827,4,427
3.1979635368,-1.091600384,1.1781609165,4,428
1.90247893,-0.47213327,-0.219564886,4,429
4.3554481212,-0.460371063,-0.051283718,4,430
0.0,0.1627127071,-1.225613448,4,431
0.0,0.0449029684,-2.064382463,4,432
3.6505676633,0.8492072383,-0.877293659,4,433
0.0,-0.67365321,-0.736322878,4,434
4.3214277997,-1.25262564,-0.304208541,4,435
0.0,-0.699290244,-0.646937898,4,436
0.0,-1.053034734,-0.478688752,4,437
0.0,-0.488667675,-0.411898172,4,438
0.0,-0.858868932,-0.355441597,4,439
0.0,-0.733823231,-0.149878745,4,440
8.986340762,-0.549616396,-1.172867335,4,441
0.0,-0.824258238,-0.712501603,4,442
4.4715719811,-0.771689677,-0.194564992,4,443
0.0,-0.79940007,-0.340449812,4,444
0.0,-0.629485238,-0.55735409,4,445
0.0,-0.675452901,-0.384365301,4,446
0.0,-0.649334035,-0.488211789,4,447
8.8983804947,-0.005106555,-1.203499981,4,448
4.0345356249,-0.127338437,-0.85093097,4,449
0.0,-0.364906448,-1.17646885,4,450
0.0,-0.89560812,-1.799666677,4,451
2.0911752405,-0.323537074,-0.278341591,4,452
0.9194083423,-1.285729189,1.3128515452,4,453
0.0,1.6035693932,-1.634921329,4,454
23.946360153,3.8093809554,-1.014845779,4,455
0.9299297903,-0.466631734,0.2360696041,4,456
2.6402640264,-0.859354963,-1.070159262,4,457
0.6151082898,-0.311178318,0.624848492,4,458
2.0338017857,-1.646682548,1.5760180183,4,459
2.2294307149,-1.148571316,0.068392799,4,460
0.801513257,-0.805725695,0.2908422787,4,461
4.3166709833,-0.977229345,-0.300652559,4,462
0.7132718493,-0.820868075,0.4775861122,4,463
3.7911098474,-0.879961861,-0.207353678,4,464
0.0,-1.159207914,-0.439988086,4,465
0.0,-0.399534279,-0.554559515,4,466
1.9541173252,-0.427120017,-0.187669963,4,467
0.0,-0.85230504,-0.364867623,4,468
0.0,-0.775413525,-0.205949133,4,469
1.3532532207,-0.685679341,0.2892293567,4,470
2.9755440038,-1.475873429,1.7207257784,4,471
0.0,-0.759040733,-1.618398655,4,472
2.8654116164,-0.192568221,-0.577071511,4,473
3.4433483119,-0.459927099,-0.232665698,4,474
2.8522126039,-1.024276141,0.6916513813,4,475
3.4628436872,-0.622730615,-0.116086745,4,476
0.0,-0.2890675,-0.840632443,4,477
4.7041113934,-0.488982034,-1.134007337,4,478
3.2715019465,-0.598868098,-0.521804059,4,479
0.0,0.0527859964,-0.305270391,4,480
0.0,-0.502346688,-0.135828847,4,481
0.0,-0.511689685,-0.251821488,4,482
2.5650397902,-0.424070075,0.6609419703,4,483
4.7872085787,-1.454621577,-1.219434871,4,484
0.5048516241,-0.522201374,0.5042095659,4,485
0.0,0.0231484341,-2.322649535,4,486
0.0,0.2490760423,-0.962735359,4,487
4.9382716049,-0.047820895,-1.344964407,4,488
2.5047419319,-0.373389108,0.7679570919,4,489
0.0,0.1822593993,-2.29405065,4,490
0.0,0.1382273461,-1.469090862,4,491
10.570265842,0.1349494674,-1.678668745,4,492
3.4494058398,-0.432915055,-0.478096192,4,493
2.5901870763,-0.810617453,1.269898377,4,494
1.7862924384,-0.785516529,1.6163207222,4,495
0.0,-0.964433503,-0.141390187,4,496
0.0,-0.715091011,-0.366813282,4,497
0.0,-1.114578073,0.0588640403,4,498
0.0,-0.720524785,-0.291812002,4,499
0.0,-0.929196037,-0.121745126,4,500
1.2442453652,-0.484086587,0.1823198057,4,501
6.9991251094,-0.788876425,-0.641760488,4,502
0.0,-0.882226816,-0.465235727,4,503
0.0,-0.863177991,-0.360360996,4,504
2.9332394697,-0.773753759,-0.520755707,4,505
1.6524282433,-0.497049618,0.4766272779,4,506
7.9371378681,-0.32047472,-0.904057689,4,507
